#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	0	I welcome the Minister for Justice, Equality and Law Reform, Deputy McDowell, and his officials to the meeting, the purpose of which is to consider Committee Stage of the Civil Liability and Courts Bill 2004. It has been suggested that we should try to finish by no later than 5 p.m. Is that agreed?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	1	What will happen if we do not finish by that time?
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	2	We need to finish the Bill today. At what time will we return if we do not finish by 5 p.m.?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	3	We should aim to finish by that time.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	4	We will aim to do so but should make provision in case we do not.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	5	I am prepared to join in that aim.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	6	If we do not finish by 5 p.m., we can re-examine the matter.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	7	The suggestion is to leave it open. We will endeavour to finish by 5 p.m.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	8	Since brevity is the soul of wit, we should be brief.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	9	If I try to push them along, members will know it is with the intention of finishing before 5 p.m. Is it agreed that we will review the matter as we approach 5 p.m.? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	10	Due to administrative difficulties in my Department, our amendments to section 36 have only been——
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	11	On what page?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	12	They are not there. I have sent copies of the proposed amendments to the Clerk to the committee and Opposition spokesmen in order that they will understand what we intend to do with regard to the  in camera rule. Because of a glitch yesterday, we were unable to get them to the Bills Office in time for inclusion in the approved list of amendments.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	13	Does the Minister have a draft of what he is proposing?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	14	I do and would like everybody to have it.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	15	Is the Minister proposing that we discuss them on Committee Stage or flagging them for Report Stage?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	16	I will do whatever the committee is agreeable to. At the very least, I wish to flag them for Report Stage. If this meets with approval, we will discuss them on Committee Stage.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	17	Perhaps we will deal with them later because spokespersons have not yet received a copy.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	18	I will be introducing an amendment on Report Stage which will deal with the commencement date of the Bill's provisions. The aim is to commence as many provisions as possible without the need for a commencement order. The amendment will seek to narrow the delayed commencement to as few provisions as possible.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	19	Can the Minister explain the technicalities in this regard?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	20	Section 1(2) effectively gives me free reign to commence virtually any provision whenever I want. I hope to amend this section on Report Stage to make it clear that certain provisions will commence on the passing of the Bill and will not rely on me to make commencement orders.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	21	Can we underline the Minister's name when it is included in the legislation?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	22	With the reshuffle coming up, I would not want to do that.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	23	We have failed so often in the past.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	24	Is there a message in that? The press should take note.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	25	Amendments Nos. 2 and 3 are consequential on amendment No. 1 which is in the name of the Minister. Therefore, amendments Nos. 1 to 3, inclusive, may be discussed together by agreement. Is that agreed? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	26	I move amendment No. 1:
In page 6, subsection (1), line 26 to delete ", for".These are technical amendments purely to rectify a drafting point which emerged.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	354	I am not sure I agree with the Minister's reading of it. Section 37 states that interest on the amount of costs and charges shall not be payable, etc. That means that the interest accumulates until it is paid and will not be payable until the amount is agreed by all the parties — a delayed process — or in default of agreement, until a date on which certificate of taxation etc. is provided. Therefore, the payment of interest will, potentially, be dragged out which will create the very problem the provision is intended to prevent. If there is an 8% interest provision——
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	355	It is 2% at the moment but it would be 8% if I accepted Deputy Costello's amendment. An unintended consequence of his amendment would be a 6% bonus to solicitors.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	356	Can I get clarification on this? If the interest will not be payable until the amount is agreed by all the parties, what incentive is there to agree it? Is it not likely the interest will be allowed to accumulate and that there will be no agreement?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	357	The truth is that if costs are awarded to one party, there is a phase during which they can either sit down and agree the costs or one party may bring it to taxation and force the other party to pay at the end of a taxation process. If a person is on the losing side in these cases and must pay costs, taxation is not an attractive option because the taxation costs must also be paid. There is no percentage for a defendant in dragging out the ascertainment of costs.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	358	Is there a percentage for a plaintiff? The plaintiff will get nothing in this procedure. Is he or she not going to be deprived of his or her interest?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	359	They will get their judgment. The interest is on the solicitor's costs. Most plaintiffs could not give ——
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	360	It is interest on the amount of costs, charges or expenses awarded to a party. It is not just to a solicitor.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	361	They are not the damages.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	362	What about the plaintiff? Surely he or she suffers.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	363	The damages are not covered by this. It is all the trimmings that attract interest.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	364	The section uses the phrase, "Subject to section 23 of the Act, interest on the amount of costs, charges or expenses awarded to a party".
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	365	Yes, but it does not mean damages.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	366	It appears the Minister is saying the actual award is payable forthwith and that what we are talking about——
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	367	The damages attract the judgment rate of interest from the moment they are awarded.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	368	Does this provision affect the plaintiff at all?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	369	Not personally, it affects his advisers, etc.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	370	I move amendment No. 58:
In page 25, subsection (3), line 28, to delete paragraph (b).
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	371	I do not agree with this amendment because it would mean that the new interest rate would only apply to actions brought after the commencement of the section. The rate should also apply to pending actions.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	372	I move amendment No. 59:
In page 25, before section 39, to insert the following new section:"39.—Section 27 of the Court Officers Act 1926 is amended by the substitution of the following subsections for subsections (1) and (2):‘(1) In the event of the temporary absence or the temporary incapacity through illness of any Taxing-Master or in the event of the office of any Taxing-Master being vacant the Courts Service may appoint a deputy to execute the office of such Taxing-Master during such absence, incapacity or vacancy.(1A) In any of the following cases, namely—(a) the temporary absence or the temporary incapacity through illness of the Master of the High Court,(b) the office of the Master of the High Court being vacant, or(c) any other case in which the Courts Service considers it desirable that the following power be exercised,the Courts Service may appoint one or more than one deputy to execute the office of the Master of the High Court or, as the case may be, to execute such office concurrently with the Master of the High Court.(2) A deputy appointed under this section shall while his appointment continues have and exercise all the powers and authorities and shall perform and fulfil all the duties and functions of the officer whose deputy he is—(a) in a case falling within subsection (1) or subsection (1A)(a) or (b) of this section, in place of their being exercised, performed and fulfilled by that officer, and(b) in a case falling within paragraph (c) of subsection (1A), concurrently with their being exercised, performed and fulfilled by that officer.'.".The purpose of this section is to allow the Courts Service to appoint additional deputy masters of the High Court to alleviate the workload on the master. At the moment such deputies can only be appointed in circumstances which will apply to the taxing master under the new subsection (1). The essential new element for the appointment of deputy masters of the High Court is that this can now be done, not only when the master's office is vacant or he is incapacitated, but also when the Courts Service considers it desirable to do so.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	373	I will put a minor Report Stage amendment on this section.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	374	What does section 41 do?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	375	Section 41 deals with the Registration of Title Act. Now that rateable valuation has generally been abolished, a market value is being substituted as the threshold for determining whether property falls within the remit of the Circuit Court and the High Court.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	376	Therefore, anything under €3 million is dealt with in the Circuit Court.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	377	I move amendment No. 60:
In page 27, before section 44, to insert the following new section:"44.—(1) The Courts (No. 3) Act 1986 is amended by the substitution of the following section for section 1:‘1.—(1) Proceedings in the District Court in respect of an offence may be commenced by the issuing, as a matter of administrative procedure, of a document (in this section referred to as a "summons") to the prosecutor by the appropriate office.(2) The issue of a summons may, in addition to being effected by any method by which the issue of a summons could be effected immediately before the enactment of section 44 of the Act of 2004, be effected by transmitting it by electronic means to the person who applied for it or a person acting on his or her behalf.(3) An application for the issue of a summons may be made to the appropriate office by or on behalf of the Attorney General, the Director of Public Prosecutions, a member of the Garda Síochána or any person authorised by or under an enactment to bring and prosecute proceedings for the offence concerned.(4) The making of an application referred to in subsection (3) of this section may, in addition to being effected by any method by which the making of an application for a summons could be effected immediately before the enactment of section 44 of the Act of 2004, be effected by transmitting it to the appropriate office by electronic means.(5) Where an application for the issue of a summons is made to—(a) an office referred to in paragraph (a) of the definition of "appropriate office" in this section, the summons may, instead of its being issued by that office, be issued by an office referred to in paragraph (b) of that definition, or(b) an office referred to in paragraph (b) of that definition, the summons may, instead of its being issued by that office, be issued by an office referred to in paragraph (a) of that definition.(6) A summons shall—(a) specify the name of the prosecutor who applied for the issue of the summons,(b) specify the application date as respects the summons,(c) state shortly and in ordinary language particulars of the alleged offence, the name of the person alleged to have committed the offence and the address (if known) at which he or she ordinarily resides,(d) notify that person that he or she will be accused of that offence at a sitting of the District Court specified by reference to its date and location and, insofar as is practicable, its time, and(e) specify the name of an appropriate District Court clerk.(7) For the avoidance of doubt, particulars of the penalty to which a person guilty of the offence concerned would be liable are not required to be stated in a summons.(8) Where the issue of a summons is effected in accordance with subsection (2) of this section, references to an original summons in any enactment relating to the service of summonses shall be construed as references to a true copy of the summons.(9) In any proceedings—(a) a document purporting to be a summons shall be deemed to be a summons duly applied for and issued, and(b) the date specified in the summons as being the application date shall be deemed to be such date,unless the contrary is shown.(10) In any proceedings in which the issue of a summons was effected in accordance with subsection (2) of this section, a true copy of the summons shall, unless the contrary is shown, be evidence of the summons concerned.(11) A summons duly issued under this Act shall be deemed for all purposes to be a summons duly issued pursuant to the law in force immediately before the passing of this Act.(12) Any provision made by or under any enactment passed before the passing of this Act relating to the time for making a complaint in relation to an offence shall apply, with any necessary modifications, in relation to an application under subsection (3) of this section.(13) The procedures provided for in this section in relation to applications for, and the issue of, summonses are without prejudice to any other procedures in force immediately before the passing of this Act whereby proceedings in respect of an offence can be commenced and, accordingly, any of those other procedures may be adopted, where appropriate, as if this Act had not been passed.(14) In this section—"Act of 2004" means the Civil Liability and Courts Act 2004;"application date" means, in relation to a summons, the date on which the application for the issue of the summons was received by the appropriate office;"appropriate District Court clerk" means, in relation to a summons, a District Court clerk assigned to any district court area in the district court district in which a judge of the District Court has jurisdiction in relation to the offence to which the summons relates;"appropriate office" means, in relation to a summons——(a) the office of any District Court clerk assigned to any district court area in the district court district in which a judge of the District Court has jurisdiction in relation to the offence to which the summons relates, or(b) any office of the Courts Service designated by the Courts Service for the purpose of receiving applications referred to in subsection (3) of this section;"prosecutor" includes a person acting on behalf of the prosecutor;"summons" has the meaning assigned to it by subsection (1);"true copy" means, in relation to a summons the issue of which was effected in accordance with subsection (2), a document that purports to be a reproduction in writing of the summons certified by the prosecutor as being a true copy thereof.'.(2) This section shall come into operation upon the passing of this Act.".This amendment proposes to insert a new section which effectively deals with the commencement of proceedings by a method other than the current administrative method. It will provide that proceedings in the District Court in respect of an offence can be commenced by the issuance of a document. It will provide a new method for a summons to issue designed to support the new points system. We will have a centralised electronic issuance of summonses as part of a routine process and whoever is running the points system will be able to apply for summonses against people who have not paid on the spot fines etc.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	378	I move: "That section 49 be deleted".
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	379	I move amendment No. 61:
In page 30, paragraph (a), line 28 to delete “shall” and substitute “shall,”.This is a drafting amendment to insert a comma. I wish to indicate to the committee that regarding the register of reserved judgments, I will be introducing an amendment suggesting a two month period after which reserved judgments must be listed. We will provide that if this happens during vacation, the listings shall be as soon as possible after that.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	380	Amendments Nos. 62 and 63 are cognate and may be discussed together.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	381	I move amendment No. 62:
In page 31, paragraph (c), line 9, to delete “The” and substitute “the”.This is a spelling change.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	382	I move amendment No. 63:
In page 31, paragraph (c), line 10, to delete “The” and substitute “the”.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	383	I move amendment No. 64:
In page 31, after line 20, to insert the following new section:"52.—(1) The Courts and Court Officers Act 1995 is amended by—(a) the substitution of the following section for section 9 (inserted by section 2 of the Courts and Court Officers (Amendment) Act 2003):‘9.—The number of ordinary judges of the High Court shall not be more than 31.',(b) the substitution of the following section for section 10 (inserted by section 27(1) of the Act of 2002) of section 11:‘10.—The number of ordinary judges of the Circuit Court shall not be more than 33.',and(c) the substitution of the following subsection for subsection (1) (inserted by section 27(1) of the Act of 2002) of section 11:(1) The number of judges of the District Court in addition to the President of the District Court shall not be more than 54'.'(2) This section shall come into operation upon the passing of this Act.".This amendment provides for the appointment of eight additional judges, three judges of the High Court, three judges of the Circuit Court and two judges of the District Court. The appointment of these additional judges will speed up the hearing of cases in each of the courts concerned and will reduce delays in the delivery of judgments. The additional judicial resources being provided will greatly enhance the capability of the courts to deal with an ever increasing work load, both in terms of civil and criminal business. The provision of additional High Court judges in particular, will, I hope, assist in further reducing delays in the Central Criminal Court which deals with murders and rapes. It will make it possible to expedite trial in the Special Criminal Court and will speed up judicial reviews which are in arrears at present.
