#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	0	I welcome the Minister for Finance, Deputy Brian Lenihan.  The purpose of the meeting is to consider the National Asset Management Agency Bill 2009.  Proceedings will be suspended at 1 p.m. and will reconvene at 2 p.m.SECTION 4.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	1	This amendment deals with valuation, which is fundamental to the Bill.
#RichardBruton	Fine Gael	20680	unknown-#RichardBruton-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	2	On a point of order, we have, by agreement, assigned a block of our work, sections 59 to 77, inclusive, to valuation.  While I am all for——
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	3	I was about to address that point.  I have submitted an amendment, which I understand has been accepted, to shift amendment No. 13 into the section dealing with valuation.  On a second point of order——
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	4	Is the Deputy withdrawing amendment No. 13?
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	5	Yes.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	6	What is the Deputy's second point?
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	7	I draw to the Minister's attention an article which appeared in The Sunday Business Post, which lays out, for the first time, what role the Minister intends for the special purpose vehicle.  I presume the article in question speaks with the authority of the Department of Finance. 
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	8	No.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	9	I asked the Minister on Thursday and previously about the special purpose vehicle.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	10	We can discuss the matter in detail when we reach section 12 which deals with special purpose vehicles.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	11	The information disclosed in the article indicates that the bonds will not be issued by the National Asset Management Agency.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	12	We are dealing with the Bill, not newspaper articles published on Sunday, Monday or today.  The Deputy may discuss the issue when we reach section 12.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	13	I am seeking the Chairman's guidance on an important matter relating to the Bill, one which has emerged in the public press, namely, that NAMA, contrary to our understanding of the body of the Bill, will not be the issuer of the bonds totalling approximately €54 billion.  Instead the issuer of the bonds, as per the article——
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	14	That will be in section 12.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	15	——will be a special purpose vehicle which has been designed not to be controlled by the Irish Government via NAMA.  The agency will have a majority stake in the issuer of the bonds.  This is to transfer the risk.  It is a fundamental change in the Bill and I want the Chair's guidance as to when——
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	16	I will give the Deputy my guidance.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	17	——the Minister or his officials will brief us on this fundamental change or we will move to have the Bill recommitted.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	18	I have taken note of the Deputy's questions and comments.  Section 12 deals with the issue of special purpose vehicles and can be discussed in detail.  I am sure the Minister will have the answers to the questions the Deputy raised.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	19	The Minister has given us no briefing.  He has chosen to brief The Sunday Business Post——
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	20	I gave a briefing on Thursday afternoon.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	21	We shall now proceed to——
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	22	No, the Minister read at a "gabble-gabble" rate into the record the Central Statistics Office official statement vis-à-vis EUROSTAT.  It did not contain the information in the article.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	23	Does the Minster want to make a statement?
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	24	This is a con-trick on the people for which we will pay €54 billion.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	25	Deputy Burton, will you please desist?
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	26	The Minister is conspiring against the people.
#TommyBroughan	unknown-#TommyBroughan-party	unknown-#TommyBroughan-dob	unknown-#TommyBroughan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	27	It is a conspiracy.
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	28	On Thursday we had a meeting of this committee.  Deputy Burton asked about special purpose vehicles.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	29	Yes, and the Minister read out——
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	30	It did not arise in the section, but to try to be helpful I read out a detailed departmental note on the issue into the record of this House, which is now dismissed as "gabble-gabble".  Section 12 is the statutory authority for such a special purpose vehicle.  I would be delighted to brief the Deputy with the departmental note if she was not able to follow it or access it since.  I will arrange for her to be briefed on it.  In speaking on section 12 it will be open to discuss the special purpose vehicle.  If the Deputy wishes to do further research on this matter this morning, she will find it is no different to an arrangement which the French republic has entered into, which is very similar in its terms and results in all of the NAMA operation being off-balance sheet for European purposes regarding national financing.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	31	The point about the article was that the bonds can be issued by the special purpose vehicle and not by NAMA.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	32	We are moving on to deal with section 4, amendment No. 14.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	33	This is a matter of fundamental importance to the Bill.  I do not wish to be lectured down to by the Minister.  He came in and read something at high speed and expects us not to ask questions on behalf of the taxpayer.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	34	I call on the Minister to move the amendment.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	35	It is a massive change in the fundamentals of the Bill.  I am asking if the Minister will arrange for his officials to give members the same briefing he and his officials gave to The Sunday Business Post——
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	36	We shall have to suspend the House.  If Deputy Burton is not willing or allowing the House to continue debating the Bill, I will suspend the House.
#JoanBurtonLAB	unknown-#JoanBurtonLAB-party	unknown-#JoanBurtonLAB-dob	unknown-#JoanBurtonLAB-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	37	——or will he come in to the House and explain?  We will ask for a recommittal of the Bill unless the Minister can adopt a proper tone to his colleagues who are also elected to Dáil Éireann by the people.
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	38	I never used the word "gabble" regarding any part of the Deputy's contribution in this House.  I tried to assist the House on Friday evening by reading a detailed note on this issue into the record.  The Deputy has turned that around on the basis of a Sunday newspaper.
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	39	I move amendment No. 14:
In page 22, subsection (3)(e), line 18, to delete “covenants of it” and substitute “its covenants”.
#MichaelDHiggins	unknown-#MichaelDHiggins-party	unknown-#MichaelDHiggins-dob	unknown-#MichaelDHiggins-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	920	Considerable pressure to maintain continuity will be brought to bear on whoever makes the nominations.  I have read arguments in some of the banking journals on the importance of intellectual inheritance.  I hold a totally different view, however.  The National Economic and Social Council's report No. 118, of March 2009, includes the reputational crisis among the five crises we currently face, stating:Here we come upon a most important aspect of the reputational crisis: the close connection between a country's international reputation and the domestic credibility and effectiveness of its governance arrangements.  In the case of banking and financial regulation, the requirements for repairing Ireland's international reputation would seem to overlap with other requirements.As we debate the Stages of this Bill, it is important that we recognise what the public wants.  International commentators on the banking crisis in the United States and various European countries have noted that the public of these countries wants a complete break with the culture that created the problem.  The exclusion of those who were apologists or, worse still, negligent in their silence must be stressed.  NESC's report No. 120 repeats this point in the context of further necessary steps.  I raise these issues with positive intentions and I support, for example, parts of what Deputy Mulcahy has suggested.  However, to achieve consensus we must accept without question that we cannot continue with a failed model.  If that rules out a large number of people, so be it.  At the risk of abusing my privilege, I never believed many of the people in question were worth €500,000 or that anyone is worth that much money.  That is history, however, and the game has concluded.The list of expertise set out in section 19 is extraordinary.  I urge the Minister to remain open to suggestions for improvements between now and Report Stage.  There is, for example, a huge difference between finance and economics and finance and political economy.  Political economy includes all the policy directions and options in relation to differing models whereas economics is a very narrow interpretation.  Excuse me if I am influenced by my life within academia but I remember when political economy became economics and it was not a very good development.  On some of the specialties that are missing that are interesting, there are several repeats such as project finance which later moves on to property management and sales.  I am sure people who are from a different background to mine will notice the differences.  Why is no reference made to social policy, which would take account of the importance of being generationally neutral in asset management?  Construction and land development is mentioned but housing and shelter are not and there is no reference to land use.  It would also have been useful if regional planning had been recognised.  I am, with Michael Bannon, one of the first members of the institute for regional studies.  Perhaps the intention is to include the aforementioned specialties as examples but the legislation does not make that clear.I find reluctance to accept the need to break into a new space.  This view is shared by NESC's reports, which I think represent a consensus here.  However tedious people may find them, I have reasons for making my arguments.  In the present debate we are not well served by those who claim expertise and a version of the truth which does not exist.  I watched, for example, a programme from the national broadcaster yesterday evening on which someone said the only choices in public service employment are to cut numbers or cut wages.  That is not an expert or scientific opinion nor does it represent some singular truth.  It is in fact a kind of epistemological arrogance.  I listen to this all the time.  A long time ago, my first job in university was teaching economics.  This is a shabby list.  Amartya Sen suggests that we have to recover political economy.  He no longer uses the word "economics" but perhaps he is not up to the standard of some of the people who appear on RTE.  I ask the Minister to reconsider the list with a view to making it representative of engaged scholarly interest and experience.
#TerenceFlanagan	unknown-#TerenceFlanagan-party	unknown-#TerenceFlanagan-dob	unknown-#TerenceFlanagan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	921	I support the amendments.  An Oireachtas committee on NAMA is necessary to keep Members informed of the agency's progress.  Certain committees which are surplus to requirement could easily be reconfigured and given proper powers of scrutiny.  They need to be able to scrutinise the seven people nominated by the Minister to pre-empt charges of cronyism and ensure they are suitably qualified.  Quarterly reporting, which the Minister has accepted, is not sufficient.  Reporting should be done monthly, particularly given that all banks report monthly accounts.  Real-time information is required and we should follow the template of the monthly management accounts produced by banks.  Members of the committee should be provided with monthly accounts.Amendment No. 100 provides for the assignation by the Comptroller and Auditor General of a monitor in NAMA.  This is a crucial proposal because an independent monitor from the Office of the Comptroller and Auditor General is needed to protect and give comfort to the taxpayer that everything is in order.
#AndrewDoyle	unknown-#AndrewDoyle-party	unknown-#AndrewDoyle-dob	unknown-#AndrewDoyle-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	922	This group includes a large number of amendments.  I support, in particular, amendments Nos. 100 and 102.Section 43 deals with professional standards and audits, an issue which has not yet been addressed.  The banks recently flexed their muscles and indicated they plan to introduce pay increases.  A restriction on the payment of bonuses has not been introduced.  The National Asset Management Agency will be viewed as a gravy train for many professionals.  Amendment No. 86 defines an "adviser or service provider" as a provider of legal, accounting, taxation, financial, property, surveying, valuation or other similar service to NAMA.  Many of those engaged in these professions have been heavily involved in property development.  For this reason, it is vital to ensure that NAMA may not engage as a consultant or pay anyone who has been contaminated in this way for the provision of services.Amendments Nos. 84 to 86 must be given careful consideration.
#MichaelAhern	unknown-#MichaelAhern-party	unknown-#MichaelAhern-dob	unknown-#MichaelAhern-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	923	The amendments to which the Deputy refers are not being discussed.
#AndrewDoyle	unknown-#AndrewDoyle-party	unknown-#AndrewDoyle-dob	unknown-#AndrewDoyle-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	924	I beg the Chairman's pardon.  I may not be present when they are being discussed.Is the payment of all forms of performance bonuses prohibited for National Asset Management Agency executives and others who receive payments by NAMA?  This practice has caused problems in the Health Service Executive.
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	925	This debate has ranged far and wide.  I am pleased Deputy Doyle has given me an opportunity to make the following point.  When the bank guarantee was put in place last September the subsequent scheme provided for a ban on bonuses in the banking system.  The ban, which applies to all the banks in the guarantee arrangement, was not retrospective in scope because that was not possible.We have seen in the United Kingdom in recent days a major public controversy erupt because the Government finds it necessary to sanction bonuses to maintain Britain's attractiveness as an international investment centre.  That is a matter for United Kingdom opinion.  As far as this jurisdiction is concerned, the banks do not have guaranteed bonus payments.As far as the National Asset Management Agency is concerned, there appears to be a presumption in a number of the contributions — I will return to Deputy Michael D. Higgins's contributions on the broader issue because it was important — that NAMA is the Financial Regulator or Central Bank.  I am not suggesting Deputy Burton erred in this matter.  Deputy Higgins correctly referred to the paragraphs in the NESC report on this whole subject.  The State has already re-established some element of credibility on this front through insisting on a fresh approach in the context of the appointments made to the Governor of the Central Bank and new Financial Regulator.  These appointments and the general reformation of the two institutions in question are crucial in the context of restoring and repairing trust in the banks.We have lost sight of what the National Asset Management Agency is about.  It is a work-out vehicle to protect the taxpayer in relation to the assets that are being acquired, attach a correct valuation to them and make the necessary consideration available to the banking system.  These objectives are very different from some of those that appear to have been set out for the agency in the interventions of the past 80 or 90 minutes.I concur with Deputy Higgins on one point, namely, that political economy is a much more adequate description of the science than economics.  One point that struck me after 16 months in the Department of Finance is that the profession of economics has become somewhat debased through an excessive reliance on econometric, quasi-mathematical and mathematical models which make assumptions about the operation of markets and the conduct of market actors without reference to social or economic realities.
#MichaelDHiggins	unknown-#MichaelDHiggins-party	unknown-#MichaelDHiggins-dob	unknown-#MichaelDHiggins-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	926	——and without meeting the mathematical assumptions.
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	927	I agree with the Deputy that the old-fashioned definition of the term "political economy" is much more adequate than the term "economics".  We do not need epistemologists, metaphysicians or sociologists on the board of NAMA.  The first great economist, Adam Smith, was firmly in the empirical tradition and his greatest successor, John Maynard Keynes, stood in a similar tradition.  Political economy is a better description for the science.
#MichaelDHiggins	unknown-#MichaelDHiggins-party	unknown-#MichaelDHiggins-dob	unknown-#MichaelDHiggins-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	928	Smith's The Theory of the Moral Sentiments precedes The
Wealth of Nations. 
#BrianLenihan	unknown-#BrianLenihan-party	unknown-#BrianLenihan-dob	unknown-#BrianLenihan-constituency	speech	unkown-language	2009-10-27 00:00:00	Prelude	929	The Deputy is correct and modern scholarship suggests there is no conflict between The Theory of the Moral Sentiments, as adumbrated by Adam Smith, and his The Wealth of Nations.  As Deputy Higgins will be aware, scholars did not agree on that for a long period.  However, there is now a view, having examined Smith’s lecture notes, that the positions taken in these two works are consistent.  I am digressing from the amendments but I am entitled to do so once today. The confidentiality issue was raised by Deputy Bruton.  The provision included in the Bill is a standard one which does no more than prohibit the chief executive from commenting on Government policy.  It does not prohibit him or her from commenting on the operations of the agency for which he or she is chief executive.On the important issue of corporate governance, as Deputy Burton correctly noted, there is a slight divergence of emphasis between the Opposition parties, and it is one which I do not wish to exploit.  If we are to create confidence in this National Asset Management Agency, as we must do, the first issue of importance is the board and internal structure.  These are fundamental.  The Labour Party and Fine Gael agree that they want the chair and members of the board examined by an Oireachtas committee before their appointment.  We do not have time to do that as it is not a matter on which we can proceed leisurely.  Having said that, I wrote to the Opposition leaders, although I appreciate and accept Deputy Burton's comment that this is not adequate on its own.  If a structure or process was to begin as and from the conclusion of the legislation that not alone would I consult the Opposition leaders but also that I would disclose to them names I was considering and they would add to that list of names and, in particular, the appointment of the chairman and members of the board would be subject to all-party discussion, I believe it would meet the urgency of the case and the need to create all-party confidence in the board.I am concerned about the precedent of having Oireachtas examination of nominees.  I heard Deputy Burton comment on a hearing she attended in the United States Senate.  The US Senate operates under a different constitutional system from that of Ireland because the executive in the US is elected separately from the Congress.  In our system, the Government is responsible to Dáil Éireann.  While I do not say this out of lack of respect to Members of the Oireachtas, technically the Oireachtas is not, as a collective institution, responsible to anybody.  We are individually responsible and at the next election the voters can make up their minds about our merits or demerits.  We are not responsible as a body before the people in the same way as a Government is responsible to this House.  This puts us in a different position from that which obtains in the United States.The process of all-party consultation, with full disclosure by me of who I have in mind, together with a full disclosure by the Opposition leaders of who they have in mind, is the best approach to this matter.  We may arrive at a number of similar individuals.This brings us back to the skill sets on the board, but it is the best way to go regarding this.  I discussed the views of Deputy Higgins regarding skill sets earlier.  I wish to make one point  This is not a board of a conventional bank or regulator.  It is the board of a work-out agency and the kind of skills there, some which are somewhat mundane, are fundamental to the proper operation of this agency.  A knowledge of issues such as urban and land planning, project finance, construction and land development and property management, sale and valuation are fundamental in this area.  A knowledge of law is also fundamental.  Dr. Somers outlined the many legal obstacles we faced in establishing this agency earlier in the year.  The Attorney General has gone a long way in the Bill to address them.  One would not want a group of lawyers managing this, but some legal knowledge would be desirable.In looking at the qualifications, it is important the board is right and commands public confidence.  I do not have any wish to have an exclusive property on these appointments.  I have a concern that if we prolong this through Oireachtas hearings we will deter some from serving and delay the eventual appointment of those who should be appointed.  It is better that we get on with this quickly.  I am prepared to give an undertaking to the House that the consultation will be structured.  It is not a matter of meeting the members of the other parties at a casual venue and saying, "Show me your list", but a detailed mutual disclosure leading to an agreed body.I have reflected on the whole question of Oireachtas confidence in the board since the last debate.  It is a fundamental issue because of the character of this agency, to which many have drawn attention.  I am prepared to table an amendment on Report Stage to provide that two Members of the Oireachtas should be observers at the audit committee of NAMA.  Perhaps the Opposition will not agree with this.  I am not forcing this amendment through; I am putting it forward as an option to be considered.  I will draft the necessary amendment which can be withdrawn if there is dissatisfaction with the proposal because it is believed it will put a Deputy in a position no Deputy would like to be in.  A Deputy or Senator's fundamental responsibility is to the people and it may be that a Deputy or Senator will take the view that, especially if he or she is a member of an Opposition party, his or her capacity to hold the Government to account will be impaired by membership of such a committee.  I am prepared to put that proposal on the table for consideration and we can return to it on Report Stage.The internal structure is crucial and the questions of process audit and independent oversight were raised during the last debate.  I had to consider that further.  The appointment of a process auditor does not require a legal amendment but there was discussion this evening and last week on the audit arrangements for NAMA.  In that discussion it was noted that NAMA would be subject to audit by the Comptroller and Auditor General and would have an external membership on its internal audit committee.  The further possibility of a process auditor was mentioned.I have since reviewed the terms of the EU communication on the treatment of impaired assets.  It requires that there be adequate valuation, certified by recognised independent experts and validated by the relevant supervisory authority.  The agency is already in the process of recruiting panels of independent auditors to meet this requirement and this will be subject to oversight by the Financial Regulator, which will be required to report back to the European Commission.  Given the existence of that arrangement, it would be worth imposing a parallel obligation on the regulator to report back to the Oireachtas in that regard.The internal board issue is fundamental because if we want proper oversight it is the duty of the board to provide it.  I have suggested two ways in which confidence in the board can be built up.  The other issue is the question of the position of the Oireachtas, which was canvassed by Fine Gael at length and Deputy Rabbitte expressed some sympathy for it.  I have made clear I am not opposed to this in principle.  I have a reservation about writing another committee into legislation, given the fact that we are considering the rationalisation of committees.  I have a concern, which is magnified by the amendment I noted has been tabled in this regard, about the very wide powers the committee will have, not just to approve or decline the persons to be appointed, but to approve the remuneration of the board, the removal of a board member, the appointment of casual vacancies, the chair — which is a fundamental matter — the appointment and remuneration of members of the audit committee, the remuneration of advisory committee members, codes of practice, the CEO, the removal of the CEO, any guarantee issued by the Minister for debts and securities raised, the form of accounts, the appointment and remuneration of the expert reviewer and the procedures of the expert reviewer amounts to a significant degree of oversight of the body itself.  It is trenching on this House, exercising not just executive powers but direct management powers regarding the agency.  It goes very far in that regard.Having said that, I have already agreed to a quarterly report.  There is an issue regarding the amount of information to be furnished.  We are examining this question with the Attorney General and whether we can include a list of all default proceedings with regard to loans acquired by NAMA.  We agreed earlier that the report should include any particulars, directions or guidelines issued by the Minister.  Any other suggestions for improving the amount of information which can be located in one place would be most welcome.To illustrate the points I am making, I would like to take the position of the CEO.  Clearly, because of the volume of preparatory work involved the Government made a decision to appoint an interim CEO.  The question then arises under this legislation as to who appoints the CEO.  There is no precommitment to any person because the normal practice in corporate governance is that the board appoints the chief executive officer, yet speakers opposite suggested that the committee should sanction this appointment.  To my way of thinking, that would undermine the confidence which should exist between the chief executive and the board.  Fundamentally, it is the board's job to hold the organisation to account.  That should be our philosophy and anything we can do to strengthen the board in terms of its membership is valid and valuable.  Ultimately, it must rest with the board to decide who the chief executive can be.  It cannot rest with the Oireachtas or some extraneous influences on the board itself.  It cannot lie with me.  That is essential in this operation regarding the appointment of a chief executive.  I do not believe it is something which could be properly transferred to another body.The question of the chairman is different.  In that regard, even if there were extensive party consultation leading to an agreed chairman, he or she, if not before his or her appointment then immediately on it, would need to be interviewed by an Oireachtas committee.  The position regarding the chief executive is fundamentally different because the function of a board is to hold the executive to account.  We can ask collectively as a House what the proper functions of the Oireachtas are, assuming we can create a board which commands the confidence of the parties here and we leave to it the issue of the determination of the chief executive.I agree, despite my criticism of the amendment which listed a great range of functions, with the view that there is a case for the Oireachtas to have some measure of examination——
